factura_id,fecha,cliente_id,sku,cantidad,precio_unitario,moneda,total,canal_venta
FAC-003490,10/07/2024,CLI-90466,SKU-00050,7,515.33,MXN,3607.31,Tienda física
FAC-000624,2024-10-16,CLI-00504,SKU-00004,7,490.14,MXN,3430.98,Tienda física
FAC-002369,2025-08-12,CLI-00272,SKU-00053,7,705.12,MXN,4935.84,Marketplace
FAC-000838,28/01/2024,CLI-00279,SKU-00077,3,1471.98,MXN,4415.94,Tienda física
FAC-001622,2024-05-08,CLI-00332,SKU-00044,2,1634.04,MXN,3268.08,E-commerce
FAC-001854,2024-12-24,CLI-00230,SKU-00032,1,788.18,MXN,788.18,Tienda física
FAC-000087,11/06/2025,CLI-00114,SKU-00035,6,749.95,MXN,2831.28,Tienda física
FAC-000979,27/11/2025,CLI-00469,SKU-00126,4,479.79,MXN,1919.16,E-commerce
FAC-002827,07/10/2025,,SKU-00068,6,303.62,MXN,1431.81,E-commerce
FAC-000425,2025-05-27,CLI-00300,SKU-00089,3,1289.85,MXN,3869.55,E-commerce
FAC-000023,09/02/2024,CLI-00025,SKU-00088,2,"$1,352.85",MXN,2705.7,Marketplace
FAC-001505,2024-03-29,,SKU-95586,7,890.89,MXN,6236.23,Tienda física
FAC-001888,2025-04-24,CLI-00407,SKU-00104,3,241.34,USD,724.02,Tienda física
FAC-000145,2025-02-19,CLI-98547,SKU-00043,4,761.67,MXN,3046.68,Tienda física
FAC-003194,2024-01-28,,SKU-00117,3,792.49,MXN,2377.47,Tienda física
FAC-001487,2025-11-06,CLI-00237,SKU-00001,4,1806.65,MXN,7226.6,Tienda física
FAC-002830,06/12/2025,CLI-00497,SKU-00079,7,1336.5,MXN,9355.5,Tienda física
FAC-002815,2025-09-22,CLI-00177,SKU-00115,7,124.64,MXN,872.48,Tienda física
FAC-001929,10/14/2025,CLI-00201,SKU-00149,7,60.2,MXN,421.4,E-commerce
FAC-002259,2024-06-28,CLI-00150,SKU-00149,5,60.43,MXN,302.15,E-commerce
FAC-001940,12/06/2025,CLI-00226,SKU-00026,3,1169.27,MXN,2293.78,E-commerce
FAC-001176,2024-12-02,CLI-00315,SKU-00078,3,902.5,MXN,2707.5,E-commerce
FAC-000634,25/04/2024,CLI-00270,SKU-93294,7,435.07,MXN,3045.49,E-commerce
FAC-002629,02/14/2024,CLI-00115,SKU-00113,4,2300.01,MXN,9200.04,Tienda física
FAC-002418,2024-02-04,CLI-00018,SKU-00152,4,535.68,USD,2142.72,E-commerce
FAC-003067,2024-09-04,CLI-00084,SKU-00001,4,1802.99,MXN,7211.96,E-commerce
FAC-002092,2024-03-26,CLI-91207,SKU-00070,7,407.93,MXN,,E-commerce
FAC-001404,09/02/2025,CLI-00039,SKU-00082,1,983.82,MXN,983.82,E-commerce
FAC-003177,2025-05-15,CLI-00377,SKU-00077,1,1447.17,MXN,1447.17,E-commerce
FAC-001754,19/09/2024,CLI-00303,SKU-00149,4,58.05,USD,232.2,Tienda física
FAC-000840,03/14/2025,CLI-93887,SKU-00048,5,526.35,MXN,2631.75,Marketplace
FAC-001535,2025-11-06,CLI-00118,SKU-00102,7,1541.74,MXN,,E-commerce
FAC-000627,2024-10-27,CLI-00510,SKU-00035,1,769.43,MXN,769.43,Tienda física
FAC-001742,22/03/2025,CLI-00470,SKU-00103,6,2329.01,MXN,13974.06,E-commerce
FAC-002588,13/04/2025,CLI-00025,SKU-00116,7,349.33,MXN,2445.31,Tienda física
FAC-000762,2025-11-04,CLI-00427,SKU-99558,3,316.14,mxn,948.42,Marketplace
FAC-000763,2024-09-01,CLI-00092,SKU-00060,4,421.95,MXN,1687.8,E-commerce
FAC-001950,2024-10-11,CLI-00265,SKU-00106,4,657.57,USD,1635.35,E-commerce
FAC-001047,13/01/2024,,SKU-00114,7,2018.84,MXN,14131.88,E-commerce
FAC-001369,18/04/2024,CLI-00103,SKU-00146,5,369.88,MXN,1849.4,Tienda física
FAC-002202,2024-12-15,CLI-00220,SKU-00135,6,388.17,MXN,2329.02,E-commerce
FAC-001574,2025-09-19,CLI-00309,SKU-00030,4,858.48,MXN,3433.92,Marketplace
FAC-000973,2025-07-31,CLI-00439,SKU-00150,6,541.12,MXN,3246.72,Marketplace
FAC-001648,2025-01-18,CLI-99309,SKU-00104,1,247.4,MXN,247.4,Tienda física
FAC-002684,2024-02-24,CLI-00494,SKU-00054,7,435.38,MXN,3047.66,Tienda física
FAC-002772,2025-12-18,CLI-00409,SKU-96155,3,2472.91,MXN,5470.95,Tienda física
FAC-001998,2025-01-09,CLI-00128,SKU-00106,3,684.32,MXN,2052.96,Tienda física
FAC-002155,2025-08-08,CLI-00186,SKU-00140,3,170.4,MXN,511.2,E-commerce
FAC-000896,2024-04-08,CLI-00408,SKU-00016,7,696.17,MXN,4873.19,E-commerce
FAC-000387,2024-12-25,CLI-00369,SKU-00048,1,537.77,MXN,537.77,E-commerce
FAC-000439,12/04/2024,CLI-00128,SKU-00058,7,147.24,USD,1030.68,Marketplace
FAC-000701,2025-08-24,CLI-00507,SKU-00032,5,811.81,MXN,4059.05,Tienda física
FAC-002347,2025-07-16,CLI-00085,SKU-00031,1,396.93,MXN,396.93,E-commerce
FAC-003472,2024-07-17,CLI-00420,SKU-00054,7,425.28,MXN,2976.96,E-commerce
FAC-000364,08/18/2024,CLI-00424,SKU-00087,2,1219.46,USD,2438.92,Teléfono
FAC-001561,09/11/2024,CLI-00342,SKU-00015,5,$867.82,MXN,4339.1,Tienda física
FAC-001325,2025-08-24,CLI-00088,SKU-90383,1,253.48,MXN,253.48,Tienda física
FAC-001869,01/07/2025,CLI-00243,SKU-00077,6,1436.14,USD,8616.84,Tienda física
FAC-000498,2024-05-26,CLI-00174,SKU-00047,-4,1297.45,MXN,6487.25,E-commerce
FAC-000813,2024-08-05,CLI-00286,SKU-00059,1,423.76,MXN,423.76,E-commerce
FAC-002738,12/07/2025,CLI-00474,SKU-00093,1,471.88,USD,471.88,Tienda física
FAC-001583,2024-06-29,CLI-00237,SKU-00097,3,"$2,005.23",MXN,6015.69,Marketplace
FAC-002653,2024-06-19,CLI-00418,SKU-00093,1,483.53,MXN,483.53,Teléfono
FAC-002222,2024-09-12,CLI-00118,SKU-00121,2,326.01,MXN,375.8,E-commerce
FAC-003491,2025-08-06,CLI-00215,SKU-00090,7,1429.52,MXN,10006.64,Tienda física
FAC-001743,2024-05-15,CLI-00059,SKU-00004,2,493.07,MXN,986.14,Marketplace
FAC-000170,2024-06-08,CLI-00452,SKU-00113,2,2165.61,MXN,4331.22,Tienda física
FAC-001370,2025-04-16,CLI-00104,SKU-00067,4,205.54,MXN,822.16,Marketplace
FAC-000189,2025-11-04,CLI-00433,SKU-00103,-1,2365.5,USD,7096.5,E-commerce
FAC-001927,2024-12-28,CLI-00440,SKU-00095,2,374.44,MXN,748.88,Tienda física
FAC-001967,2024-04-29,CLI-00102,SKU-00148,3,572.19,MXN,1716.57,Tienda física
FAC-000005,2025-02-11,CLI-00089,SKU-00069,-4,371.7,MXN,743.4,Tienda física
FAC-003145,05/19/2025,CLI-00351,SKU-00128,2,538.12,MXN,1076.24,E-commerce
FAC-000168,2024-02-07,,SKU-00073,3,55.61,MXN,166.83,E-commerce
FAC-001392,2025-02-24,CLI-00261,SKU-00056,4,756.14,MXN,3024.56,Tienda física
FAC-002412,2024-03-23,CLI-00443,SKU-00010,2,699.39,USD,1398.78,Teléfono
FAC-001158,2025-07-08,CLI-00105,SKU-00076,7,$55.02,MXN,385.14,Tienda física
FAC-003484,2025-12-24,CLI-00350,SKU-00074,2,433.66,MXN,867.32,Tienda física
FAC-000646,2024-03-13,CLI-00189,SKU-00127,3,709.63,MXN,2128.89,E-commerce
FAC-001391,04/11/2025,CLI-00273,SKU-00080,-3,866.58,MXN,3466.32,Tienda física
FAC-000856,2025-10-08,CLI-00243,SKU-00115,1,118.47,MXN,118.47,Tienda física
FAC-000158,2025-03-13,CLI-00172,SKU-00033,4,1170.69,MXN,4682.76,Marketplace
FAC-000692,2025-10-28,CLI-90816,SKU-00016,1,707.14,MXN,707.14,Teléfono
FAC-002343,2025-08-20,CLI-00507,SKU-00056,1,785.26,MXN,785.26,E-commerce
FAC-003063,2025-05-09,CLI-00148,SKU-00052,7,909.67,USD,6367.69,Tienda física
FAC-002617,2025-06-08,CLI-00264,SKU-00141,7,556.58,MXN,3896.06,Tienda física
FAC-003328,09/27/2025,CLI-00218,SKU-00079,6,1379.64,MXN,8277.84,Tienda física
FAC-002421,05/10/2024,CLI-00103,SKU-00077,5,1420.8,MXN,7104.0,E-commerce
FAC-003322,2024-08-27,CLI-00285,SKU-90984,5,144.29,MXN,544.57,Tienda física
FAC-002594,2025-05-11,CLI-00286,SKU-00123,2,434.92,MXN,,Marketplace
FAC-001904,2025-04-05,CLI-00218,SKU-00109,1,1780.95,MXN,1780.95,Tienda física
FAC-001670,2025-02-18,CLI-00141,SKU-00098,4,1285.6,mxn,5142.4,E-commerce
FAC-001192,2024-06-26,CLI-00494,SKU-00024,5,921.91,MXN,4609.55,Tienda física
FAC-000064,27/06/2024,CLI-00334,SKU-00129,3,310.2,MXN,930.6,Tienda física
FAC-002773,05/16/2025,CLI-00289,SKU-00101,4,879.11,MXN,2509.58,Marketplace
FAC-001683,2025-10-24,CLI-00489,SKU-00084,7,956.87,USD,3495.66,Teléfono
FAC-000679,2024-11-07,CLI-00401,SKU-00149,1,59.94,MXN,59.94,E-commerce
FAC-003370,2025-05-18,CLI-00029,SKU-00045,7,1096.72,MXN,7677.04,E-commerce
FAC-002888,2025-11-11,CLI-00093,SKU-00069,2,369.24,MXN,738.48,Marketplace
FAC-000654,2025-08-08,CLI-00242,SKU-00075,7,230.73,MXN,1615.11,Marketplace
FAC-000033,2024-03-17,CLI-92475,SKU-00055,5,544.73,MXN,2723.65,E-commerce
FAC-000180,2024-06-13,CLI-97280,SKU-00090,7,1461.99,MXN,10233.93,E-commerce
FAC-001247,2024-06-02,CLI-00129,SKU-00036,1,837.48,MXN,837.48,E-commerce
FAC-000289,2025-08-20,CLI-00352,SKU-00063,5,289.98,mxn,1449.9,Marketplace
FAC-002997,2024-02-04,CLI-00439,SKU-00059,3,428.2,MXN,1284.6,Tienda física
FAC-000913,2024-01-31,CLI-00072,SKU-00062,5,354.25,MXN,1771.25,Tienda física
FAC-002056,01/04/2025,CLI-00443,SKU-00040,5,664.01,MXN,3320.05,E-commerce
FAC-000073,17/02/2025,CLI-00201,SKU-96780,6,122.41,MXN,734.46,E-commerce
FAC-001041,2024-08-01,CLI-00380,SKU-00147,2,288.87,MXN,577.74,E-commerce
FAC-001633,2025-03-01,CLI-96165,SKU-00097,7,1879.2,mxn,13154.4,E-commerce
FAC-000841,2025-12-11,CLI-00221,SKU-00026,6,1115.23,MXN,6691.38,E-commerce
FAC-000413,2024-01-28,CLI-00153,SKU-00120,3,701.84,MXN,2105.52,Tienda física
FAC-000070,2025-01-30,CLI-00368,SKU-00019,7,2364.57,MXN,16551.99,Marketplace
FAC-001605,2024-01-31,CLI-00129,SKU-00058,4,144.47,MXN,577.88,Marketplace
FAC-000586,19/09/2024,CLI-00259,SKU-00073,3,54.71,MXN,164.13,Marketplace
FAC-002383,2025-12-27,CLI-00447,SKU-00013,3,2481.07,USD,7443.21,Tienda física
FAC-000509,16/12/2025,CLI-00447,SKU-00029,5,509.35,USD,2546.75,E-commerce
FAC-003449,2024-10-02,CLI-00321,SKU-00117,1,770.64,MXN,770.64,E-commerce
FAC-000550,2025-10-14,CLI-00222,SKU-00066,7,457.99,MXN,3205.93,Teléfono
FAC-000334,2024-03-21,CLI-00305,SKU-00098,2,1355.75,MXN,2711.5,Tienda física
FAC-003040,2025-07-06,,SKU-00015,2,880.93,MXN,1761.86,Marketplace
FAC-000556,2024-05-22,CLI-00461,SKU-00140,5,167.25,MXN,836.25,Marketplace
FAC-000100,2024-12-07,CLI-00007,SKU-00032,6,774.94,MXN,4649.64,E-commerce
FAC-001309,2024-06-04,CLI-00498,SKU-00041,1,1674.96,MXN,1674.96,Marketplace
FAC-003088,2024-07-01,CLI-00114,SKU-00138,3,$446.54,MXN,1339.62,Marketplace
FAC-000545,17/02/2024,CLI-99947,SKU-00142,7,509.77,MXN,3568.39,Tienda física
FAC-002682,2024-09-12,CLI-00346,SKU-95614,7,2296.19,USD,16073.33,Tienda física
FAC-001962,2024-01-26,CLI-00487,SKU-00070,6,433.8,MXN,2602.8,Tienda física
FAC-001211,2024-10-04,CLI-97596,SKU-00105,1,1649.86,MXN,1649.86,E-commerce
FAC-002782,23/07/2025,CLI-00270,SKU-00001,7,1849.86,MXN,12949.02,Tienda física
FAC-000761,14/11/2024,CLI-00260,SKU-00028,6,589.14,MXN,3534.84,E-commerce
FAC-003188,2025-12-15,CLI-93501,SKU-00144,5,108.42,MXN,542.1,E-commerce
FAC-002808,2025-01-22,CLI-00228,SKU-00131,3,104.43,MXN,313.29,Marketplace
FAC-001327,12/23/2024,CLI-00296,SKU-94840,5,401.14,MXN,2005.7,E-commerce
FAC-002016,12/01/2024,CLI-00335,SKU-00073,6,53.89,MXN,323.34,Tienda física
FAC-001725,02/11/2024,CLI-00145,SKU-00100,6,2054.58,MXN,12327.48,Tienda física
FAC-000529,2024-09-02,CLI-00428,SKU-00009,1,1296.52, MXN ,1296.52,E-commerce
FAC-002868,2024-10-30,CLI-00364,SKU-00088,4,1374.64,mxn,5498.56,Tienda física
FAC-002924,2024-05-12,CLI-00140,SKU-00058,5,145.57,MXN,727.85,E-commerce
FAC-003433,2025-03-07,CLI-00323,SKU-00044,2,1629.17,MXN,3258.34,Marketplace
FAC-002077,20/02/2024,CLI-00358,SKU-00069,2,370.52,USD,430.4,E-commerce
FAC-003020,2024-04-23,CLI-00258,SKU-00089,3,1326.0,MXN,3978.0,Marketplace
FAC-000094,2024-01-25,CLI-00458,SKU-00089,7,1255.93,USD,8791.51,Tienda física
FAC-001024,2024-05-16,CLI-00189,SKU-00082,1,988.42,MXN,988.42,Tienda física
FAC-002217,09/16/2024,CLI-00003,SKU-00124,7,807.28,MXN,5650.96,E-commerce
FAC-002809,27/10/2025,,SKU-00138,2,457.4,MXN,914.8,Marketplace
FAC-000628,06/16/2024,CLI-00121,SKU-99666,1,2455.35,MXN,2455.35,E-commerce
FAC-001778,2025-10-04,CLI-00501,SKU-00098,7,1276.93,MXN,8938.51,Marketplace
FAC-001037,07/15/2025,CLI-00363,SKU-00030,2,855.88,MXN,1711.76,Teléfono
FAC-002531,2025-06-28,,SKU-00078,1,884.01,MXN,884.01,Tienda física
FAC-002729,11/11/2025,CLI-00213,SKU-00067,5,206.84,MXN,1034.2,Marketplace
FAC-003492,12/05/2024,CLI-00131,SKU-00011,7,526.56, MXN ,3685.92,Marketplace
FAC-001948,2025-04-08,,SKU-00064,5,119.25,MXN,596.25,E-commerce
FAC-003146,2025-08-10,CLI-00340,SKU-00105,3,"$1,621.11",MXN,4863.33,Tienda física
FAC-001856,2024-03-18,CLI-00153,SKU-00151,3,538.87,MXN,1616.61,Marketplace
FAC-001254,2024-08-24,CLI-00186,SKU-00003,1,3016.65,USD,,E-commerce
FAC-001530,2024-03-07,CLI-00061,SKU-00103,7,2448.28,MXN,17137.96,Marketplace
FAC-002670,24/07/2025,CLI-92266,SKU-00032,5,776.99,MXN,3884.95,Tienda física
FAC-002549,2024-03-08,CLI-00026,SKU-00124,7,832.24, USD ,5825.68,E-commerce
FAC-000800,2025-09-02,CLI-00251,SKU-00144,4,109.3,MXN,258.34,Tienda física
FAC-002731,2024-01-26,CLI-00053,SKU-00076,4,52.22,MXN,208.88,E-commerce
FAC-001035,07/09/2025,,SKU-00095,4,380.52,MXN,1522.08,Tienda física
FAC-002352,2024-05-03,CLI-00171,SKU-00058,2,150.57,MXN,200.45,Tienda física
FAC-002724,12/13/2025,CLI-00050,SKU-00015,7,872.01,MXN,6104.07,Tienda física
FAC-003031,2024-06-05,,SKU-00036,2,798.12,MXN,1596.24,Marketplace
FAC-003417,26/01/2024,CLI-00475,SKU-00150,5,534.52,MXN,2672.6,Tienda física
FAC-001433,2025-03-02,CLI-91983,SKU-00128,5,515.68,MXN,2578.4,Tienda física
FAC-003161,2024-09-03,CLI-00195,SKU-00004,5,495.44,MXN,2477.2,E-commerce
FAC-002805,2024-03-09,CLI-00194,SKU-00087,2,1241.19,MXN,2482.38,Marketplace
FAC-001105,2025-10-20,CLI-00289,SKU-00149,4,58.44,USD,233.76,Marketplace
FAC-002544,2024-02-28,CLI-00373,SKU-00118,3,277.84,MXN,833.52,Marketplace
FAC-001588,04/09/2025,CLI-00076,SKU-00037,2,997.45,MXN,1994.9,Tienda física
FAC-002788,2025-05-09,CLI-97924,SKU-00016,7,691.04,MXN,4837.28,E-commerce
FAC-002038,2024-06-18,CLI-00037,SKU-00079,7,1407.01,MXN,9849.07,Marketplace
FAC-001718,03/02/2024,CLI-92235,SKU-00120,6,702.06,MXN,4212.36,Tienda física
FAC-000306,2025-03-13,CLI-00177,SKU-00059,2,436.7,MXN,623.45,Tienda física
FAC-000988,2025-07-21,,SKU-00136,4,248.77,MXN,995.08,Tienda física
FAC-002269,2024-09-18,CLI-00075,SKU-00145,6,432.21,MXN,2593.26,Marketplace
FAC-001492,2024-11-28,CLI-00501,SKU-00062,7,378.81,usd,2651.67,E-commerce
FAC-000837,2024-04-02,,SKU-00009,6,1265.19,MXN,7591.14,E-commerce
FAC-000723,2025-08-28,CLI-00459,SKU-00096,2,1469.13,MXN,2938.26,Teléfono
FAC-001387,2024-05-04,CLI-00455,SKU-00103,2,2438.95,MXN,4877.9,Tienda física
FAC-000824,2024-07-04,CLI-00108,SKU-00044,3,1537.06,MXN,4611.18,E-commerce
FAC-002214,2025-08-10,CLI-00390,SKU-00019,7,2299.3,MXN,16095.1,Tienda física
FAC-001724,2025-08-23,CLI-00076,SKU-00121,6,315.93,MXN,1895.58,Tienda física
FAC-001846,2025-08-11,CLI-00233,SKU-00121,2,307.43,MXN,614.86,Marketplace
FAC-001510,2025-10-18,CLI-00331,SKU-00031,5,400.12,MXN,2000.6,Teléfono
FAC-003163,23/06/2024,CLI-00498,SKU-00135,7,384.8,MXN,2693.6,Marketplace
FAC-000004,2025-08-24,CLI-00427,SKU-00062,1,361.64,MXN,204.19,Marketplace
FAC-000120,2025-05-05,CLI-00083,SKU-00065,7,202.9,MXN,,Marketplace
FAC-002149,2025-09-03,CLI-00353,SKU-00140,5,172.16,MXN,860.8,Tienda física
FAC-000958,2024-09-25,CLI-00276,SKU-00057,2,1182.99,MXN,2365.98,E-commerce
FAC-003277,2025-01-10,CLI-00288,SKU-00109,5,1795.5,MXN,8977.5,E-commerce
FAC-000893,01/14/2025,CLI-00028,SKU-00078,1,887.99,MXN,887.99,E-commerce
FAC-001347,2025-12-24,CLI-00238,SKU-00044,4,1563.92,MXN,6255.68,Marketplace
FAC-002320,2025-11-06,CLI-00313,SKU-92945,3,1702.23,MXN,5106.69,Tienda física
FAC-000290,2025-10-28,CLI-00476,SKU-00063,5,306.57,MXN,1532.85,Tienda física
FAC-000948,2025-12-04,CLI-00268,SKU-00147,4,287.67,MXN,1150.68,E-commerce
FAC-000780,2025-10-31,CLI-00052,SKU-00094,6,313.42, MXN ,1880.52,Marketplace
FAC-000968,14/05/2024,CLI-00174,SKU-00116,1,348.38,MXN,348.38,Tienda física
FAC-002384,2025-05-11,CLI-00162,SKU-00067,5,208.71,MXN,1043.55,E-commerce
FAC-002826,2025-03-16,CLI-00113,SKU-00101,3,879.73,USD,2639.19,Tienda física
FAC-000084,2025-03-02,CLI-00478,SKU-00019,4,"$2,325.07",MXN,9300.28,Tienda física
FAC-002244,2024-11-30,CLI-00074,SKU-00026,6,1120.58,MXN,6723.48,Tienda física
FAC-000732,2025-01-14,CLI-00114,SKU-00018,6,864.67, MXN ,5188.02,Tienda física
FAC-002340,2024-11-10,CLI-00248,SKU-00063,1,295.77,MXN,295.77,Tienda física
FAC-002842,2024-05-23,CLI-00142,SKU-00144,7,105.61,USD,,Tienda física
FAC-001794,2025-04-16,CLI-00409,SKU-00141,5,553.15,MXN,2765.75,Teléfono
FAC-002330,2025-09-10,CLI-00210,SKU-00021,7,183.48,MXN,1284.36,E-commerce
FAC-000886,2024-10-09,CLI-00014,SKU-00117,4,755.43,MXN,3021.72,E-commerce
FAC-000891,2025-09-17,CLI-00337,SKU-00070,5,426.3,MXN,1642.87,Tienda física
FAC-003089,2024-04-22,CLI-00161,SKU-00064,7,122.88, MXN ,860.16,Tienda física
FAC-001832,2025-11-07,CLI-00045,SKU-00059,6,421.46,USD,2528.76,E-commerce
FAC-002969,2025-05-17,CLI-00212,SKU-00038,1,599.08,MXN,599.08,Marketplace
FAC-002812,2024-01-14,CLI-00143,SKU-00026,6,1118.86,MXN,6713.16,Tienda física
FAC-000376,2025-02-06,CLI-00324,SKU-00117,4,$789.21,MXN,3156.84,Marketplace
FAC-000052,2025-01-27,CLI-97561,SKU-00039,2,1498.28,MXN,2996.56,Tienda física
FAC-001074,2024-11-27,CLI-00256,SKU-00011,1,526.17,MXN,346.83,E-commerce
FAC-002630,2025-05-07,CLI-00148,SKU-00092,6,140.51,MXN,843.06,E-commerce
FAC-001886,07/04/2024,CLI-00149,SKU-00117,5,742.63,MXN,3713.15,Tienda física
FAC-003029,09/29/2024,CLI-00149,SKU-00150,7,504.92,MXN,3534.44,E-commerce
FAC-001476,12/25/2024,CLI-00127,SKU-00078,6,878.5,MXN,3552.8,E-commerce
FAC-001761,2025-05-06,CLI-00134,SKU-00041,6,1578.96,MXN,9473.76,Tienda física
FAC-000435,2024-09-21,CLI-00317,SKU-00028,7,608.19,MXN,4257.33,Tienda física
FAC-000121,2025-01-10,CLI-00101,SKU-00045,6,1161.53,MXN,6969.18,E-commerce
FAC-001429,2024-04-30,CLI-00182,SKU-00044,5,1635.71,MXN,8178.55,Teléfono
FAC-002074,2024-09-27,CLI-00325,SKU-00136,4,247.55,MXN,990.2,Tienda física
FAC-001378,2025-09-02,CLI-00159,SKU-00117,5,777.93,MXN,3889.65,E-commerce
FAC-000760,2025-02-01,,SKU-00101,2,846.9, MXN ,1693.8,Marketplace
FAC-002068,2024-07-12,CLI-00301,SKU-00105,-2,1668.31,MXN,8341.55,Tienda física
FAC-001268,2025-02-21,CLI-00049,SKU-00137,7,531.94,MXN,3723.58,Tienda física
FAC-000144,2025-05-05,CLI-00156,SKU-00086,6,1326.93,MXN,4733.43,Tienda física
FAC-002910,2025-06-27,CLI-00325,SKU-00046,4,1102.36,MXN,4409.44,Marketplace
FAC-000721,21/09/2025,CLI-00246,SKU-00006,4,1741.14,mxn,6964.56,E-commerce
FAC-001848,08/07/2024,CLI-00227,SKU-97689,4,768.09,MXN,3072.36,Marketplace
FAC-000652,2024-04-24,CLI-00476,SKU-00139,4,170.56,MXN,571.63,E-commerce
FAC-000602,26/09/2025,CLI-00386,SKU-00108,4,316.32,MXN,1265.28,Tienda física
FAC-000074,02/09/2024,CLI-00434,SKU-00126,5,476.68,MXN,2383.4,Marketplace
FAC-000287,04/08/2024,,SKU-00019,2,2347.88,MXN,4695.76,Teléfono
FAC-000883,08/20/2025,CLI-00004,SKU-96293,4,2027.9,MXN,4449.08,Tienda física
FAC-001218,2024-10-01,CLI-00208,SKU-00051,3,542.18,MXN,1626.54,Tienda física
FAC-003249,2024-04-11,CLI-00056,SKU-94815,1,308.86,MXN,308.86,Marketplace
FAC-001136,09/07/2024,CLI-00285,SKU-00076,6,52.16,MXN,312.96,Tienda física
FAC-002449,01/19/2024,CLI-00301,SKU-00119,-1,850.54,MXN,5953.78,Tienda física
FAC-002174,2025-06-12,CLI-00434,SKU-00036,7,814.58,MXN,5702.06,Tienda física
FAC-002501,02/09/2024,CLI-00105,SKU-00127,4,713.08,MXN,2852.32,E-commerce
FAC-001585,2025-10-07,CLI-00323,SKU-00113,6,2212.22,MXN,13273.32,Tienda física
FAC-000321,2024-03-14,CLI-00332,SKU-00146,3,387.68,MXN,1163.04,Marketplace
FAC-001195,2025-09-05,CLI-00307,SKU-00052,7,883.42,MXN,6183.94,E-commerce
FAC-000799,2024-11-24,CLI-00088,SKU-00086,1,1400.89,MXN,1400.89,E-commerce
FAC-002734,01/09/2025,,SKU-00083,2,186.47,USD,372.94,Tienda física
FAC-001705,04/10/2024,CLI-00118,SKU-00016,4,702.18,MXN,2808.72,E-commerce
FAC-002332,2025-01-18,CLI-00447,SKU-00106,3,647.63,MXN,1942.89,Tienda física
FAC-000814,2024-08-25,CLI-00283,SKU-00138,4,472.86,MXN,1891.44,Tienda física
FAC-002061,2024-11-10,CLI-00020,SKU-00019,1,2394.7,MXN,2394.7,Marketplace
FAC-000159,2024-01-07,CLI-00315,SKU-00145,1,450.44,MXN,450.44,E-commerce
FAC-002124,08/02/2024,CLI-00124,SKU-00116,6,348.4,USD,2090.4,E-commerce
FAC-001909,2024-02-28,CLI-00433,SKU-00122,3,218.92, MXN ,656.76,Marketplace
FAC-000794,12/05/2024,CLI-00420,SKU-00075,4,230.77,MXN,923.08,Tienda física
FAC-001428,2025-12-25,CLI-00318,SKU-00077,7,1403.26,MXN,9822.82,Tienda física
FAC-002096,02/09/2024,CLI-00200,SKU-00082,7,996.42,USD,6974.94,Tienda física
FAC-001885,2024-11-04,CLI-00316,SKU-00063,1,294.96,USD,294.96,Tienda física
FAC-001769,2025-10-19,CLI-00169,SKU-00081,3,$503.79,MXN,1511.37,Marketplace
FAC-001840,2024-04-12,CLI-00275,SKU-00089,2,1346.29,MXN,2692.58,Tienda física
FAC-000641,02/22/2025,CLI-00368,SKU-00115,-4,119.3,MXN,238.6,Tienda física
FAC-002987,11/17/2024,CLI-00367,SKU-00019,3,2445.59,MXN,7336.77,Tienda física
FAC-001711,2025-08-07,CLI-00315,SKU-00118,2,269.66,MXN,539.32,Tienda física
FAC-000744,2024-06-10,CLI-00429,SKU-00022,3,643.57,MXN,1930.71,E-commerce
FAC-001975,2025-05-23,CLI-00025,SKU-00062,1,$375.91,MXN,375.91,Teléfono
FAC-000503,2025-07-17,CLI-00105,SKU-00025,2,623.18,MXN,1246.36,Marketplace
FAC-001045,07/08/2025,CLI-00166,SKU-00102,3,1525.21,MXN,4575.63,E-commerce
FAC-001454,2025-07-08,CLI-00194,SKU-96662,6,548.37,MXN,3290.22,Teléfono
FAC-002494,27/11/2024,CLI-00322,SKU-00083,2,184.54,MXN,369.08,Tienda física
FAC-000196,2024-03-20,CLI-00065,SKU-00088,6,1374.57,MXN,8247.42,Tienda física
FAC-003315,2025-04-28,CLI-00087,SKU-00139,3,162.21,MXN,486.63,Marketplace
FAC-000884,2025-03-23,CLI-00267,SKU-00016,6,688.81,USD,4132.86,Tienda física
FAC-002393,2024-06-08,CLI-95100,SKU-00010,5,712.29,USD,3561.45,Tienda física
FAC-001431,2024-01-01,CLI-00289,SKU-00072,2,413.93,MXN,827.86,Tienda física
FAC-000898,2024-01-20,CLI-00277,SKU-00053,4,714.14,MXN,2856.56,Marketplace
FAC-000332,2024-01-29,CLI-00377,SKU-00109,6,1717.96,MXN,10307.76,E-commerce
FAC-003265,09/13/2025,CLI-00065,SKU-00016,4,693.02, MXN ,2772.08,Tienda física
FAC-001300,29/10/2024,CLI-00393,SKU-00005,5,383.91,MXN,1919.55,E-commerce
FAC-002666,2025-12-30,CLI-00325,SKU-00013,2,2603.75,MXN,5207.5,Marketplace
FAC-001399,2025-02-13,CLI-00495,SKU-00106,1,653.68,MXN,653.68,Marketplace
FAC-001609,2024-03-08,CLI-00207,SKU-00044,1,1554.58,MXN,1554.58,Tienda física
FAC-002973,2025-09-08,CLI-00212,SKU-00083,6,182.35,USD,,Marketplace
FAC-002683,2025-05-29,CLI-00299,SKU-00068,1,309.06,MXN,309.06,Marketplace
