pago_id,factura_id,fecha_pago,monto_pagado,metodo_pago
PAG-003079,FAC-001366,2024-11-19,9304.02,Cheque
PAG-003080,FAC-001416,2024-09-02,7439.76,Transferencia
PAG-003081,FAC-001379,2025-11-22,2410.72,Cheque
PAG-003082,FAC-000347,2024-11-03,3552.94,Transferencia
PAG-003083,FAC-003367,2025-09-02,1020.66,Cheque
PAG-003084,FAC-002710,2026-03-06,438.21,Transferencia
PAG-003085,FAC-001600,2024-12-27,3456.41,Tarjeta
PAG-003086,FAC-001444,2024-10-17,5729.10,Efectivo
PAG-003087,FAC-002829,2025-01-04,761.84,Transferencia
PAG-003088,FAC-001537,2025-09-21,1229.68,Transferencia
PAG-003089,FAC-002897,2025-04-22,5033.35,Transferencia
PAG-003090,FAC-000519,2025-05-06,887.16,Transferencia
PAG-003091,FAC-000512,2024-09-03,2794.60,Transferencia
PAG-003092,FAC-003128,2024-10-30,1701.75,Transferencia
PAG-003093,FAC-000710,2025-01-10,1106.34,Transferencia
PAG-003094,FAC-001001,2025-12-16,1715.99,Tarjeta
PAG-003095,FAC-002667,2024-01-29,215.01,Tarjeta
PAG-003096,FAC-001901,2024-03-22,1313.03,Cheque
PAG-003097,FAC-003052,2024-10-03,419.72,Cheque
PAG-003098,FAC-002225,2025-06-11,169.29,Transferencia
PAG-003099,FAC-000715,2024-03-04,2119.68,Transferencia
PAG-003100,FAC-001907,2024-04-07,588.46,Transferencia
PAG-003101,FAC-002078,2025-01-02,1758.28,Transferencia
PAG-003102,FAC-002314,2025-12-11,16864.61,Transferencia
PAG-003103,FAC-002267,2024-08-14,1657.12,Cheque
PAG-003104,FAC-001371,2025-07-18,1744.95,Tarjeta
PAG-003105,FAC-002022,2025-10-26,4659.69,Transferencia
PAG-003106,FAC-003383,2025-11-14,459.67,Tarjeta
PAG-003107,FAC-003383,2025-11-30,306.45,Tarjeta
PAG-003108,FAC-003485,2024-03-19,244.42,Transferencia
PAG-003109,FAC-000658,2025-01-07,2648.10,Transferencia
PAG-003110,FAC-001524,2025-10-16,5133.24,Transferencia
PAG-003111,FAC-003489,2024-05-20,845.47,Transferencia
PAG-003112,FAC-003489,2024-06-01,563.65,Transferencia
PAG-003113,FAC-001733,2025-09-04,587.22,Transferencia
PAG-003114,FAC-000609,2025-01-02,3489.45,Tarjeta
PAG-003115,FAC-002513,2024-05-23,2217.02,Transferencia
PAG-003116,FAC-002596,2025-05-26,6514.00,Transferencia
PAG-003117,FAC-001722,2024-06-23,751.08,Tarjeta
PAG-003118,FAC-003122,2025-06-17,1913.31,Transferencia
PAG-003119,FAC-002095,2025-06-19,1731.08,Transferencia
PAG-003120,FAC-002669,2025-09-16,11766.00,Transferencia
PAG-003121,FAC-002237,2024-07-18,10233.15,Tarjeta
PAG-003122,FAC-003024,2025-01-24,1158.86,Transferencia
PAG-003123,FAC-001403,2024-07-19,495.87,Transferencia
PAG-003124,FAC-001229,2025-12-01,1829.70,Tarjeta
PAG-003125,FAC-000516,2025-06-23,849.42,Efectivo
PAG-003126,FAC-000951,2025-08-26,11601.95,Transferencia
PAG-003127,FAC-002626,2024-03-22,4163.25,Transferencia
PAG-003128,FAC-002819,2024-09-21,800.37,Transferencia
PAG-003129,FAC-003125,2024-09-28,148.72,Tarjeta
PAG-003130,FAC-001560,2025-03-08,1308.32,Transferencia
PAG-003131,FAC-001538,2024-09-19,8933.80,Cheque
PAG-003132,FAC-001626,2025-07-08,1174.56,Tarjeta
PAG-003133,FAC-002644,2024-09-05,2256.17,Transferencia
PAG-003134,FAC-001423,2024-10-10,1362.27,Cheque
PAG-003135,FAC-001127,2025-12-26,4532.65,Transferencia
PAG-003136,FAC-001667,2024-02-02,5023.92,Transferencia
PAG-003137,FAC-002721,2025-12-08,5143.38,Transferencia
PAG-003138,FAC-001279,2025-04-27,346.24,Transferencia
PAG-003139,FAC-003056,2025-09-09,5893.16,Tarjeta
PAG-003140,FAC-001552,2024-11-26,2082.52,Cheque
PAG-003141,FAC-002781,2026-02-04,3625.76,Cheque
PAG-003142,FAC-000388,2025-06-10,1467.84,Efectivo
PAG-003143,FAC-001604,2025-07-10,1017.17,Transferencia
PAG-003144,FAC-001604,2025-07-24,678.11,Transferencia
PAG-003145,FAC-000449,2025-09-30,1185.84,Transferencia
PAG-003146,FAC-001587,2025-05-12,884.32,Transferencia
PAG-003147,FAC-000804,2025-02-23,4246.92,Tarjeta
PAG-003148,FAC-000357,2025-07-23,2187.25,Transferencia
PAG-003149,FAC-001686,2025-08-27,739.44,Cheque
PAG-003150,FAC-002925,2024-08-16,2309.28,Transferencia
PAG-003151,FAC-000499,2024-10-22,6613.28,Transferencia
PAG-003152,FAC-003262,2025-08-24,2588.54,Transferencia
PAG-003153,FAC-002179,2024-03-20,3428.40,Transferencia
PAG-003154,FAC-000535,2024-07-26,3292.92,Transferencia
PAG-003155,FAC-002715,2024-12-25,1665.95,Transferencia
PAG-003156,FAC-002615,2025-09-04,5648.30,Transferencia
PAG-003157,FAC-003443,2025-09-14,823.30,Tarjeta
PAG-003158,FAC-001297,2024-09-02,2858.73,Cheque
PAG-003159,FAC-000048,2025-08-22,3419.62,Tarjeta
PAG-003160,FAC-000391,2025-11-23,7073.09,Tarjeta
PAG-003161,FAC-000391,2025-12-05,4715.40,Tarjeta
PAG-003162,FAC-001942,2025-07-20,211.02,Transferencia
PAG-003163,FAC-001202,2024-07-28,4217.10,Transferencia
PAG-003164,FAC-001835,2024-12-19,1124.70,Transferencia
PAG-003165,FAC-000128,2025-06-10,2388.90,Tarjeta
PAG-003166,FAC-000430,2024-07-04,4375.00,Transferencia
PAG-003167,FAC-003235,2024-10-06,4396.75,Transferencia
PAG-003168,FAC-001853,2025-04-20,3767.88,Tarjeta
PAG-003169,FAC-002844,2024-06-02,2062.16,Transferencia
PAG-003170,FAC-000282,2025-08-01,2551.32,Tarjeta
PAG-003171,FAC-001046,2025-10-05,2174.52,Tarjeta
PAG-003172,FAC-000438,2024-02-28,4742.56,Tarjeta
PAG-003173,FAC-001555,2025-04-14,920.70,Transferencia
PAG-003174,FAC-001555,2025-05-05,613.80,Transferencia
PAG-003175,FAC-002591,2025-05-18,7456.84,Transferencia
PAG-003176,FAC-001680,2025-06-14,994.10,Tarjeta
PAG-003177,FAC-001641,2025-09-09,61.59,Tarjeta
PAG-003178,FAC-002845,2025-06-02,2252.24,Transferencia
PAG-003179,FAC-001239,2025-07-21,308.43,Efectivo
PAG-003180,FAC-000007,2024-11-08,2896.32,Transferencia
PAG-003181,FAC-001694,2024-07-12,202.79,Transferencia
PAG-003182,FAC-002285,2024-04-23,1322.82,Cheque
PAG-003183,FAC-002257,2024-11-10,7152.10,Tarjeta
PAG-003184,FAC-000349,2024-11-17,165.57,Cheque
PAG-003185,FAC-001315,2025-04-07,3411.24,Transferencia
PAG-003186,FAC-000455,2025-11-05,1567.12,Tarjeta
PAG-003187,FAC-000967,2024-05-31,2290.17,Transferencia
PAG-003188,FAC-002993,2024-09-23,829.28,Transferencia
PAG-003189,FAC-002396,2025-09-01,3111.70,Transferencia
PAG-003190,FAC-001477,2024-05-03,427.02,Transferencia
PAG-003191,FAC-001362,2025-06-28,2720.09,Cheque
PAG-003192,FAC-001362,2025-07-27,1813.39,Cheque
PAG-003193,FAC-002612,2024-04-11,3055.70,Transferencia
