evento_id,oportunidad_id,etapa,fecha_evento,vendedor_id
EVO-010642,OPP-004484,lead,2026-07-31,VEN-001
EVO-010643,OPP-004486,contactado,2026-07-31,VEN-011
EVO-010644,OPP-004488,lead,2026-07-31,VEN-002
EVO-010645,OPP-004489,lead,2026-07-31,VEN-011
EVO-010646,OPP-004492,contactado,2026-07-31,VEN-010
EVO-010647,OPP-004493,contactado,2026-07-31,VEN-011
EVO-010648,OPP-004497,contactado,2026-07-31,VEN-010
EVO-010649,OPP-004499,calificado,2026-07-31,VEN-008
EVO-010650,OPP-004504,lead,2026-07-31,VEN-005
EVO-010651,OPP-004507,lead,2026-07-31,VEN-007
EVO-010652,OPP-004507,contactado,2026-07-31,VEN-007
EVO-010653,OPP-004508,calificado,2026-07-31,VEN-011
EVO-010654,OPP-004511,calificado,2026-07-31,VEN-007
EVO-010655,OPP-004485,calificado,2026-08-01,VEN-008
EVO-010656,OPP-004490,calificado,2026-08-01,VEN-004
EVO-010657,OPP-004491,calificado,2026-08-01,VEN-007
EVO-010658,OPP-004506,contactado,2026-08-01,VEN-011
EVO-010659,OPP-004506,calificado,2026-08-01,VEN-011
EVO-010660,OPP-004509,contactado,2026-08-01,VEN-012
EVO-010661,OPP-004510,calificado,2026-08-01,VEN-003
EVO-010662,OPP-004511,propuesta,2026-08-01,VEN-007
EVO-010663,OPP-004466,contactado,2026-08-02,VEN-001
EVO-010664,OPP-004468,contactado,2026-08-02,VEN-005
EVO-010665,OPP-004477,calificado,2026-08-02,VEN-006
EVO-010666,OPP-004478,contactado,2026-08-02,VEN-008
EVO-010667,OPP-004493,calificado,2026-08-02,VEN-011
EVO-010668,OPP-004504,contactado,2026-08-02,VEN-005
EVO-010669,OPP-004509,calificado,2026-08-02,VEN-012
EVO-010670,OPP-004466,calificado,2026-08-03,VEN-001
EVO-010671,OPP-004484,contactado,2026-08-03,VEN-001
EVO-010672,OPP-004486,calificado,2026-08-03,VEN-011
EVO-010673,OPP-004488,contactado,2026-08-03,VEN-002
EVO-010674,OPP-004504,calificado,2026-08-03,VEN-005
EVO-010675,OPP-004507,calificado,2026-08-03,VEN-007
EVO-010676,OPP-004517,lead,2026-08-03,VEN-006
EVO-010677,OPP-004518,lead,2026-08-03,VEN-006
EVO-010678,OPP-004520,lead,2026-08-03,VEN-006
EVO-010679,OPP-004520,contactado,2026-08-03,VEN-006
EVO-010680,OPP-004522,lead,2026-08-03,VEN-011
EVO-010681,OPP-004522,contactado,2026-08-03,VEN-011
EVO-010682,OPP-004540,lead,2026-08-03,VEN-006
EVO-010683,OPP-004547,lead,2026-08-03,VEN-008
EVO-010684,OPP-004547,contactado,2026-08-03,VEN-008
EVO-010685,OPP-004550,lead,2026-08-03,VEN-008
EVO-010686,OPP-004553,lead,2026-08-03,VEN-012
EVO-010687,OPP-004560,lead,2026-08-03,VEN-002
EVO-010688,OPP-004561,lead,2026-08-03,VEN-003
EVO-010689,OPP-004562,lead,2026-08-03,VEN-009
EVO-010690,OPP-004566,lead,2026-08-03,VEN-004
EVO-010691,OPP-004572,lead,2026-08-03,VEN-001
EVO-010692,OPP-004576,lead,2026-08-03,VEN-008
EVO-010693,OPP-004511,cierre,2026-08-04,VEN-007
EVO-010694,OPP-004512,lead,2026-08-04,VEN-010
EVO-010695,OPP-004514,lead,2026-08-04,VEN-003
EVO-010696,OPP-004514,contactado,2026-08-04,VEN-003
EVO-010697,OPP-004515,lead,2026-08-04,VEN-007
EVO-010698,OPP-004515,contactado,2026-08-04,VEN-007
EVO-010699,OPP-004516,lead,2026-08-04,VEN-008
EVO-010700,OPP-004533,lead,2026-08-04,VEN-008
EVO-010701,OPP-004537,lead,2026-08-04,VEN-002
EVO-010702,OPP-004538,lead,2026-08-04,VEN-009
EVO-010703,OPP-004541,lead,2026-08-04,VEN-009
EVO-010704,OPP-004543,lead,2026-08-04,VEN-005
EVO-010705,OPP-004543,contactado,2026-08-04,VEN-005
EVO-010706,OPP-004553,contactado,2026-08-04,VEN-012
EVO-010707,OPP-004555,lead,2026-08-04,VEN-004
EVO-010708,OPP-004561,contactado,2026-08-04,VEN-003
EVO-010709,OPP-004564,lead,2026-08-04,VEN-012
EVO-010710,OPP-004466,propuesta,2026-08-05,VEN-001
EVO-010711,OPP-004477,propuesta,2026-08-05,VEN-006
EVO-010712,OPP-004477,cierre,2026-08-05,VEN-006
EVO-010713,OPP-004478,calificado,2026-08-05,VEN-008
EVO-010714,OPP-004486,propuesta,2026-08-05,VEN-011
EVO-010715,OPP-004493,propuesta,2026-08-05,VEN-011
EVO-010716,OPP-004504,propuesta,2026-08-05,VEN-005
EVO-010717,OPP-004513,lead,2026-08-05,VEN-006
EVO-010718,OPP-004513,contactado,2026-08-05,VEN-006
EVO-010719,OPP-004521,lead,2026-08-05,VEN-009
EVO-010720,OPP-004523,lead,2026-08-05,VEN-008
EVO-010721,OPP-004524,lead,2026-08-05,VEN-009
EVO-010722,OPP-004529,lead,2026-08-05,VEN-002
EVO-010723,OPP-004531,lead,2026-08-05,VEN-002
EVO-010724,OPP-004532,lead,2026-08-05,VEN-007
EVO-010725,OPP-004533,contactado,2026-08-05,VEN-008
EVO-010726,OPP-004534,lead,2026-08-05,VEN-006
EVO-010727,OPP-004541,contactado,2026-08-05,VEN-009
EVO-010728,OPP-004543,calificado,2026-08-05,VEN-005
EVO-010729,OPP-004544,lead,2026-08-05,VEN-011
EVO-010730,OPP-004545,lead,2026-08-05,VEN-010
EVO-010731,OPP-004550,contactado,2026-08-05,VEN-008
EVO-010732,OPP-004551,lead,2026-08-05,VEN-012
EVO-010733,OPP-004554,lead,2026-08-05,VEN-008
EVO-010734,OPP-004557,lead,2026-08-05,VEN-008
EVO-010735,OPP-004560,contactado,2026-08-05,VEN-002
EVO-010736,OPP-004563,lead,2026-08-05,VEN-012
EVO-010737,OPP-004564,contactado,2026-08-05,VEN-012
EVO-010738,OPP-004565,lead,2026-08-05,VEN-009
EVO-010739,OPP-004566,contactado,2026-08-05,VEN-004
EVO-010740,OPP-004572,contactado,2026-08-05,VEN-001
EVO-010741,OPP-004573,lead,2026-08-05,VEN-003
EVO-010742,OPP-004575,lead,2026-08-05,VEN-004
EVO-010743,OPP-004513,calificado,2026-08-06,VEN-006
EVO-010744,OPP-004516,contactado,2026-08-06,VEN-008
EVO-010745,OPP-004518,contactado,2026-08-06,VEN-006
EVO-010746,OPP-004518,calificado,2026-08-06,VEN-006
EVO-010747,OPP-004519,lead,2026-08-06,VEN-004
EVO-010748,OPP-004527,lead,2026-08-06,VEN-009
EVO-010749,OPP-004528,lead,2026-08-06,VEN-004
EVO-010750,OPP-004528,contactado,2026-08-06,VEN-004
EVO-010751,OPP-004536,lead,2026-08-06,VEN-011
EVO-010752,OPP-004539,lead,2026-08-06,VEN-006
EVO-010753,OPP-004546,lead,2026-08-06,VEN-007
EVO-010754,OPP-004547,calificado,2026-08-06,VEN-008
EVO-010755,OPP-004549,lead,2026-08-06,VEN-006
EVO-010756,OPP-004552,lead,2026-08-06,VEN-004
EVO-010757,OPP-004562,contactado,2026-08-06,VEN-009
EVO-010758,OPP-004564,calificado,2026-08-06,VEN-012
EVO-010759,OPP-004567,lead,2026-08-06,VEN-003
EVO-010760,OPP-004567,contactado,2026-08-06,VEN-003
EVO-010761,OPP-004568,lead,2026-08-06,VEN-004
EVO-010762,OPP-004570,lead,2026-08-06,VEN-007
EVO-010763,OPP-004574,lead,2026-08-06,VEN-005
EVO-010764,OPP-004576,contactado,2026-08-06,VEN-008
EVO-010765,OPP-004518,propuesta,2026-08-07,VEN-006
EVO-010766,OPP-004521,contactado,2026-08-07,VEN-009
EVO-010767,OPP-004523,contactado,2026-08-07,VEN-008
EVO-010768,OPP-004525,lead,2026-08-07,VEN-011
EVO-010769,OPP-004526,lead,2026-08-07,VEN-001
EVO-010770,OPP-004529,contactado,2026-08-07,VEN-002
EVO-010771,OPP-004530,lead,2026-08-07,VEN-008
EVO-010772,OPP-004531,contactado,2026-08-07,VEN-002
EVO-010773,OPP-004535,lead,2026-08-07,VEN-004
EVO-010774,OPP-004538,contactado,2026-08-07,VEN-009
EVO-010775,OPP-004542,lead,2026-08-07,VEN-012
EVO-010776,OPP-004542,contactado,2026-08-07,VEN-012
EVO-010777,OPP-004544,contactado,2026-08-07,VEN-011
EVO-010778,OPP-004548,lead,2026-08-07,VEN-003
EVO-010779,OPP-004549,contactado,2026-08-07,VEN-006
EVO-010780,OPP-004556,lead,2026-08-07,VEN-006
EVO-010781,OPP-004558,lead,2026-08-07,VEN-001
EVO-010782,OPP-004559,lead,2026-08-07,VEN-006
EVO-010783,OPP-004559,contactado,2026-08-07,VEN-006
EVO-010784,OPP-004559,calificado,2026-08-07,VEN-006
EVO-010785,OPP-004560,calificado,2026-08-07,VEN-002
EVO-010786,OPP-004569,lead,2026-08-07,VEN-008
EVO-010787,OPP-004571,lead,2026-08-07,VEN-001
EVO-010788,OPP-004574,contactado,2026-08-07,VEN-005
EVO-010789,OPP-004478,propuesta,2026-08-08,VEN-008
EVO-010790,OPP-004493,cierre,2026-08-08,VEN-011
EVO-010791,OPP-004518,cierre,2026-08-08,VEN-006
EVO-010792,OPP-004532,contactado,2026-08-08,VEN-007
EVO-010793,OPP-004536,contactado,2026-08-08,VEN-011
EVO-010794,OPP-004538,calificado,2026-08-08,VEN-009
EVO-010795,OPP-004544,calificado,2026-08-08,VEN-011
EVO-010796,OPP-004546,contactado,2026-08-08,VEN-007
EVO-010797,OPP-004552,contactado,2026-08-08,VEN-004
EVO-010798,OPP-004557,contactado,2026-08-08,VEN-008
EVO-010799,OPP-004563,contactado,2026-08-08,VEN-012
EVO-010800,OPP-004564,propuesta,2026-08-08,VEN-012
EVO-010801,OPP-004565,contactado,2026-08-08,VEN-009
EVO-010802,OPP-004571,contactado,2026-08-08,VEN-001
EVO-010803,OPP-004573,contactado,2026-08-08,VEN-003
EVO-010804,OPP-004575,contactado,2026-08-08,VEN-004
EVO-010805,OPP-004525,contactado,2026-08-09,VEN-011
EVO-010806,OPP-004526,contactado,2026-08-09,VEN-001
EVO-010807,OPP-004528,calificado,2026-08-09,VEN-004
EVO-010808,OPP-004530,contactado,2026-08-09,VEN-008
EVO-010809,OPP-004538,propuesta,2026-08-09,VEN-009
EVO-010810,OPP-004539,contactado,2026-08-09,VEN-006
EVO-010811,OPP-004548,contactado,2026-08-09,VEN-003
EVO-010812,OPP-004560,propuesta,2026-08-09,VEN-002
EVO-010813,OPP-004562,calificado,2026-08-09,VEN-009
EVO-010814,OPP-004562,propuesta,2026-08-09,VEN-009
EVO-010815,OPP-004568,contactado,2026-08-09,VEN-004
EVO-010816,OPP-004521,calificado,2026-08-10,VEN-009
EVO-010817,OPP-004531,calificado,2026-08-10,VEN-002
EVO-010818,OPP-004558,contactado,2026-08-10,VEN-001
EVO-010819,OPP-004568,calificado,2026-08-10,VEN-004
EVO-010820,OPP-004580,lead,2026-08-10,VEN-004
EVO-010821,OPP-004588,lead,2026-08-10,VEN-008
EVO-010822,OPP-004602,lead,2026-08-10,VEN-010
EVO-010823,OPP-004608,lead,2026-08-10,VEN-003
EVO-010824,OPP-004609,lead,2026-08-10,VEN-005
EVO-010825,OPP-004610,lead,2026-08-10,VEN-006
EVO-010826,OPP-004610,contactado,2026-08-10,VEN-006
EVO-010827,OPP-004610,calificado,2026-08-10,VEN-006
EVO-010828,OPP-004618,lead,2026-08-10,VEN-012
EVO-010829,OPP-004626,lead,2026-08-10,VEN-009
EVO-010830,OPP-004478,cierre,2026-08-11,VEN-008
EVO-010831,OPP-004539,calificado,2026-08-11,VEN-006
EVO-010832,OPP-004546,calificado,2026-08-11,VEN-007
EVO-010833,OPP-004557,calificado,2026-08-11,VEN-008
EVO-010834,OPP-004575,calificado,2026-08-11,VEN-004
EVO-010835,OPP-004578,lead,2026-08-11,VEN-009
EVO-010836,OPP-004579,lead,2026-08-11,VEN-007
EVO-010837,OPP-004586,lead,2026-08-11,VEN-010
EVO-010838,OPP-004588,contactado,2026-08-11,VEN-008
EVO-010839,OPP-004591,lead,2026-08-11,VEN-008
EVO-010840,OPP-004595,lead,2026-08-11,VEN-011
EVO-010841,OPP-004603,lead,2026-08-11,VEN-003
EVO-010842,OPP-004603,contactado,2026-08-11,VEN-003
EVO-010843,OPP-004604,lead,2026-08-11,VEN-008
EVO-010844,OPP-004606,lead,2026-08-11,VEN-005
EVO-010845,OPP-004612,lead,2026-08-11,VEN-003
EVO-010846,OPP-004615,lead,2026-08-11,VEN-004
EVO-010847,OPP-004615,contactado,2026-08-11,VEN-004
EVO-010848,OPP-004622,lead,2026-08-11,VEN-002
EVO-010849,OPP-004626,contactado,2026-08-11,VEN-009
EVO-010850,OPP-004626,calificado,2026-08-11,VEN-009
EVO-010851,OPP-004538,cierre,2026-08-12,VEN-009
EVO-010852,OPP-004579,contactado,2026-08-12,VEN-007
EVO-010853,OPP-004580,contactado,2026-08-12,VEN-004
EVO-010854,OPP-004589,lead,2026-08-12,VEN-001
EVO-010855,OPP-004589,contactado,2026-08-12,VEN-001
EVO-010856,OPP-004589,calificado,2026-08-12,VEN-001
EVO-010857,OPP-004593,lead,2026-08-12,VEN-005
EVO-010858,OPP-004594,lead,2026-08-12,VEN-007
EVO-010859,OPP-004599,lead,2026-08-12,VEN-004
EVO-010860,OPP-004600,lead,2026-08-12,VEN-003
EVO-010861,OPP-004602,contactado,2026-08-12,VEN-010
EVO-010862,OPP-004606,contactado,2026-08-12,VEN-005
EVO-010863,OPP-004613,lead,2026-08-12,VEN-010
EVO-010864,OPP-004614,lead,2026-08-12,VEN-001
EVO-010865,OPP-004617,lead,2026-08-12,VEN-011
EVO-010866,OPP-004618,contactado,2026-08-12,VEN-012
EVO-010867,OPP-004621,lead,2026-08-12,VEN-003
EVO-010868,OPP-004624,lead,2026-08-12,VEN-008
EVO-010869,OPP-004624,contactado,2026-08-12,VEN-008
EVO-010870,OPP-004624,calificado,2026-08-12,VEN-008
EVO-010871,OPP-004627,lead,2026-08-12,VEN-007
EVO-010872,OPP-004628,lead,2026-08-12,VEN-008
EVO-010873,OPP-004558,calificado,2026-08-13,VEN-001
EVO-010874,OPP-004575,propuesta,2026-08-13,VEN-004
EVO-010875,OPP-004577,lead,2026-08-13,VEN-005
EVO-010876,OPP-004581,lead,2026-08-13,VEN-004
EVO-010877,OPP-004584,lead,2026-08-13,VEN-005
EVO-010878,OPP-004584,contactado,2026-08-13,VEN-005
EVO-010879,OPP-004585,lead,2026-08-13,VEN-005
EVO-010880,OPP-004587,lead,2026-08-13,VEN-009
EVO-010881,OPP-004591,contactado,2026-08-13,VEN-008
EVO-010882,OPP-004595,contactado,2026-08-13,VEN-011
EVO-010883,OPP-004596,lead,2026-08-13,VEN-009
EVO-010884,OPP-004596,contactado,2026-08-13,VEN-009
EVO-010885,OPP-004597,lead,2026-08-13,VEN-012
EVO-010886,OPP-004599,contactado,2026-08-13,VEN-004
EVO-010887,OPP-004605,lead,2026-08-13,VEN-011
EVO-010888,OPP-004608,contactado,2026-08-13,VEN-003
EVO-010889,OPP-004611,lead,2026-08-13,VEN-004
EVO-010890,OPP-004618,calificado,2026-08-13,VEN-012
EVO-010891,OPP-004619,lead,2026-08-13,VEN-010
EVO-010892,OPP-004620,lead,2026-08-13,VEN-007
EVO-010893,OPP-004623,lead,2026-08-13,VEN-010
EVO-010894,OPP-004625,lead,2026-08-13,VEN-012
EVO-010895,OPP-004626,propuesta,2026-08-13,VEN-009
EVO-010896,OPP-004631,lead,2026-08-13,VEN-012
EVO-010897,OPP-004632,lead,2026-08-13,VEN-012
EVO-010898,OPP-004582,lead,2026-08-14,VEN-002
EVO-010899,OPP-004583,lead,2026-08-14,VEN-004
EVO-010900,OPP-004590,lead,2026-08-14,VEN-007
EVO-010901,OPP-004592,lead,2026-08-14,VEN-001
EVO-010902,OPP-004598,lead,2026-08-14,VEN-010
EVO-010903,OPP-004601,lead,2026-08-14,VEN-010
EVO-010904,OPP-004602,calificado,2026-08-14,VEN-010
EVO-010905,OPP-004605,contactado,2026-08-14,VEN-011
EVO-010906,OPP-004607,lead,2026-08-14,VEN-012
EVO-010907,OPP-004607,contactado,2026-08-14,VEN-012
EVO-010908,OPP-004611,contactado,2026-08-14,VEN-004
EVO-010909,OPP-004616,lead,2026-08-14,VEN-004
EVO-010910,OPP-004620,contactado,2026-08-14,VEN-007
EVO-010911,OPP-004620,calificado,2026-08-14,VEN-007
EVO-010912,OPP-004622,contactado,2026-08-14,VEN-002
EVO-010913,OPP-004628,contactado,2026-08-14,VEN-008
EVO-010914,OPP-004629,lead,2026-08-14,VEN-006
EVO-010915,OPP-004630,lead,2026-08-14,VEN-003
EVO-010916,OPP-004630,contactado,2026-08-14,VEN-003
EVO-010917,OPP-004631,contactado,2026-08-14,VEN-012
EVO-010918,OPP-004631,calificado,2026-08-14,VEN-012
EVO-010919,OPP-004633,lead,2026-08-14,VEN-003
EVO-010920,OPP-004580,calificado,2026-08-15,VEN-004
EVO-010921,OPP-004581,contactado,2026-08-15,VEN-004
EVO-010922,OPP-004584,calificado,2026-08-15,VEN-005
EVO-010923,OPP-004593,contactado,2026-08-15,VEN-005
EVO-010924,OPP-004593,calificado,2026-08-15,VEN-005
EVO-010925,OPP-004593,propuesta,2026-08-15,VEN-005
EVO-010926,OPP-004594,contactado,2026-08-15,VEN-007
EVO-010927,OPP-004595,calificado,2026-08-15,VEN-011
EVO-010928,OPP-004600,contactado,2026-08-15,VEN-003
EVO-010929,OPP-004607,calificado,2026-08-15,VEN-012
EVO-010930,OPP-004607,propuesta,2026-08-15,VEN-012
EVO-010931,OPP-004614,contactado,2026-08-15,VEN-001
EVO-010932,OPP-004616,contactado,2026-08-15,VEN-004
EVO-010933,OPP-004621,contactado,2026-08-15,VEN-003
EVO-010934,OPP-004628,calificado,2026-08-15,VEN-008
EVO-010935,OPP-004582,contactado,2026-08-16,VEN-002
EVO-010936,OPP-004592,contactado,2026-08-16,VEN-001
EVO-010937,OPP-004593,cierre,2026-08-16,VEN-005
EVO-010938,OPP-004597,contactado,2026-08-16,VEN-012
EVO-010939,OPP-004599,calificado,2026-08-16,VEN-004
EVO-010940,OPP-004601,contactado,2026-08-16,VEN-010
EVO-010941,OPP-004607,cierre,2026-08-16,VEN-012
EVO-010942,OPP-004611,calificado,2026-08-16,VEN-004
EVO-010943,OPP-004622,calificado,2026-08-16,VEN-002
EVO-010944,OPP-004623,contactado,2026-08-16,VEN-010
EVO-010945,OPP-004633,contactado,2026-08-16,VEN-003
EVO-010946,OPP-004583,contactado,2026-08-17,VEN-004
EVO-010947,OPP-004598,contactado,2026-08-17,VEN-010
EVO-010948,OPP-004601,calificado,2026-08-17,VEN-010
EVO-010949,OPP-004623,calificado,2026-08-17,VEN-010
EVO-010950,OPP-004636,lead,2026-08-17,VEN-008
EVO-010951,OPP-004648,lead,2026-08-17,VEN-002
EVO-010952,OPP-004650,lead,2026-08-17,VEN-006
EVO-010953,OPP-004660,lead,2026-08-17,VEN-001
EVO-010954,OPP-004660,contactado,2026-08-17,VEN-001
EVO-010955,OPP-004661,lead,2026-08-17,VEN-009
EVO-010956,OPP-004662,lead,2026-08-17,VEN-012
EVO-010957,OPP-004663,lead,2026-08-17,VEN-012
EVO-010958,OPP-004668,lead,2026-08-17,VEN-011
EVO-010959,OPP-004676,lead,2026-08-17,VEN-003
EVO-010960,OPP-004683,lead,2026-08-17,VEN-004
EVO-010961,OPP-004687,lead,2026-08-17,VEN-001
EVO-010962,OPP-004581,calificado,2026-08-18,VEN-004
EVO-010963,OPP-004597,calificado,2026-08-18,VEN-012
EVO-010964,OPP-004634,lead,2026-08-18,VEN-006
EVO-010965,OPP-004634,contactado,2026-08-18,VEN-006
EVO-010966,OPP-004641,lead,2026-08-18,VEN-008
EVO-010967,OPP-004642,lead,2026-08-18,VEN-010
EVO-010968,OPP-004644,lead,2026-08-18,VEN-001
EVO-010969,OPP-004645,lead,2026-08-18,VEN-009
EVO-010970,OPP-004646,lead,2026-08-18,VEN-009
EVO-010971,OPP-004652,lead,2026-08-18,VEN-001
EVO-010972,OPP-004658,lead,2026-08-18,VEN-002
EVO-010973,OPP-004666,lead,2026-08-18,VEN-011
EVO-010974,OPP-004673,lead,2026-08-18,VEN-012
EVO-010975,OPP-004676,contactado,2026-08-18,VEN-003
EVO-010976,OPP-004677,lead,2026-08-18,VEN-003
EVO-010977,OPP-004681,lead,2026-08-18,VEN-009
EVO-010978,OPP-004683,contactado,2026-08-18,VEN-004
EVO-010979,OPP-004685,lead,2026-08-18,VEN-007
EVO-010980,OPP-004685,contactado,2026-08-18,VEN-007
EVO-010981,OPP-004687,contactado,2026-08-18,VEN-001
EVO-010982,OPP-004601,propuesta,2026-08-19,VEN-010
EVO-010983,OPP-004640,lead,2026-08-19,VEN-002
EVO-010984,OPP-004642,contactado,2026-08-19,VEN-010
EVO-010985,OPP-004647,lead,2026-08-19,VEN-006
EVO-010986,OPP-004651,lead,2026-08-19,VEN-007
EVO-010987,OPP-004654,lead,2026-08-19,VEN-010
EVO-010988,OPP-004673,contactado,2026-08-19,VEN-012
EVO-010989,OPP-004674,lead,2026-08-19,VEN-001
EVO-010990,OPP-004675,lead,2026-08-19,VEN-004
EVO-010991,OPP-004675,contactado,2026-08-19,VEN-004
EVO-010992,OPP-004675,calificado,2026-08-19,VEN-004
EVO-010993,OPP-004678,lead,2026-08-19,VEN-008
EVO-010994,OPP-004678,contactado,2026-08-19,VEN-008
EVO-010995,OPP-004686,lead,2026-08-19,VEN-005
EVO-010996,OPP-004687,calificado,2026-08-19,VEN-001
EVO-010997,OPP-004635,lead,2026-08-20,VEN-012
EVO-010998,OPP-004636,contactado,2026-08-20,VEN-008
EVO-010999,OPP-004645,contactado,2026-08-20,VEN-009
EVO-011000,OPP-004646,contactado,2026-08-20,VEN-009
EVO-011001,OPP-004649,lead,2026-08-20,VEN-010
EVO-011002,OPP-004656,lead,2026-08-20,VEN-012
EVO-011003,OPP-004663,contactado,2026-08-20,VEN-012
EVO-011004,OPP-004664,lead,2026-08-20,VEN-012
EVO-011005,OPP-004670,lead,2026-08-20,VEN-007
EVO-011006,OPP-004677,contactado,2026-08-20,VEN-003
EVO-011007,OPP-004682,lead,2026-08-20,VEN-001
EVO-011008,OPP-004683,calificado,2026-08-20,VEN-004
EVO-011009,OPP-004685,calificado,2026-08-20,VEN-007
EVO-011010,OPP-004685,propuesta,2026-08-20,VEN-007
EVO-011011,OPP-004686,contactado,2026-08-20,VEN-005
EVO-011012,OPP-004581,propuesta,2026-08-21,VEN-004
EVO-011013,OPP-004637,lead,2026-08-21,VEN-009
EVO-011014,OPP-004637,contactado,2026-08-21,VEN-009
EVO-011015,OPP-004638,lead,2026-08-21,VEN-005
EVO-011016,OPP-004639,lead,2026-08-21,VEN-006
EVO-011017,OPP-004640,contactado,2026-08-21,VEN-002
EVO-011018,OPP-004643,lead,2026-08-21,VEN-010
EVO-011019,OPP-004646,calificado,2026-08-21,VEN-009
EVO-011020,OPP-004646,propuesta,2026-08-21,VEN-009
EVO-011021,OPP-004647,contactado,2026-08-21,VEN-006
EVO-011022,OPP-004652,contactado,2026-08-21,VEN-001
EVO-011023,OPP-004653,lead,2026-08-21,VEN-005
EVO-011024,OPP-004655,lead,2026-08-21,VEN-012
EVO-011025,OPP-004655,contactado,2026-08-21,VEN-012
EVO-011026,OPP-004657,lead,2026-08-21,VEN-010
EVO-011027,OPP-004657,contactado,2026-08-21,VEN-010
EVO-011028,OPP-004659,lead,2026-08-21,VEN-007
EVO-011029,OPP-004665,lead,2026-08-21,VEN-004
EVO-011030,OPP-004666,contactado,2026-08-21,VEN-011
EVO-011031,OPP-004667,lead,2026-08-21,VEN-004
EVO-011032,OPP-004669,lead,2026-08-21,VEN-003
EVO-011033,OPP-004669,contactado,2026-08-21,VEN-003
EVO-011034,OPP-004671,lead,2026-08-21,VEN-007
EVO-011035,OPP-004671,contactado,2026-08-21,VEN-007
EVO-011036,OPP-004672,lead,2026-08-21,VEN-012
EVO-011037,OPP-004672,contactado,2026-08-21,VEN-012
EVO-011038,OPP-004679,lead,2026-08-21,VEN-003
EVO-011039,OPP-004679,contactado,2026-08-21,VEN-003
EVO-011040,OPP-004680,lead,2026-08-21,VEN-008
EVO-011041,OPP-004681,contactado,2026-08-21,VEN-009
EVO-011042,OPP-004682,contactado,2026-08-21,VEN-001
EVO-011043,OPP-004682,calificado,2026-08-21,VEN-001
EVO-011044,OPP-004684,lead,2026-08-21,VEN-004
EVO-011045,OPP-004688,lead,2026-08-21,VEN-003
EVO-011046,OPP-004688,contactado,2026-08-21,VEN-003
EVO-011047,OPP-004689,lead,2026-08-21,VEN-005
EVO-011048,OPP-004690,lead,2026-08-21,VEN-010
EVO-011049,OPP-004601,cierre,2026-08-22,VEN-010
EVO-011050,OPP-004635,contactado,2026-08-22,VEN-012
EVO-011051,OPP-004639,contactado,2026-08-22,VEN-006
EVO-011052,OPP-004652,calificado,2026-08-22,VEN-001
EVO-011053,OPP-004654,contactado,2026-08-22,VEN-010
EVO-011054,OPP-004655,calificado,2026-08-22,VEN-012
EVO-011055,OPP-004659,contactado,2026-08-22,VEN-007
EVO-011056,OPP-004659,calificado,2026-08-22,VEN-007
EVO-011057,OPP-004663,calificado,2026-08-22,VEN-012
EVO-011058,OPP-004664,contactado,2026-08-22,VEN-012
EVO-011059,OPP-004674,contactado,2026-08-22,VEN-001
EVO-011060,OPP-004674,calificado,2026-08-22,VEN-001
EVO-011061,OPP-004679,calificado,2026-08-22,VEN-003
EVO-011062,OPP-004685,cierre,2026-08-22,VEN-007
EVO-011063,OPP-004690,contactado,2026-08-22,VEN-010
EVO-011064,OPP-004636,calificado,2026-08-23,VEN-008
EVO-011065,OPP-004640,calificado,2026-08-23,VEN-002
EVO-011066,OPP-004645,calificado,2026-08-23,VEN-009
EVO-011067,OPP-004647,calificado,2026-08-23,VEN-006
EVO-011068,OPP-004649,contactado,2026-08-23,VEN-010
EVO-011069,OPP-004653,contactado,2026-08-23,VEN-005
EVO-011070,OPP-004664,calificado,2026-08-23,VEN-012
EVO-011071,OPP-004665,contactado,2026-08-23,VEN-004
EVO-011072,OPP-004665,calificado,2026-08-23,VEN-004
EVO-011073,OPP-004677,calificado,2026-08-23,VEN-003
EVO-011074,OPP-004680,contactado,2026-08-23,VEN-008
EVO-011075,OPP-004682,propuesta,2026-08-23,VEN-001
EVO-011076,OPP-004683,propuesta,2026-08-23,VEN-004
EVO-011077,OPP-004683,cierre,2026-08-23,VEN-004
EVO-011078,OPP-004686,calificado,2026-08-23,VEN-005
EVO-011079,OPP-004638,contactado,2026-08-24,VEN-005
EVO-011080,OPP-004652,propuesta,2026-08-24,VEN-001
EVO-011081,OPP-004653,calificado,2026-08-24,VEN-005
EVO-011082,OPP-004654,calificado,2026-08-24,VEN-010
EVO-011083,OPP-004659,propuesta,2026-08-24,VEN-007
EVO-011084,OPP-004659,cierre,2026-08-24,VEN-007
EVO-011085,OPP-004667,contactado,2026-08-24,VEN-004
EVO-011086,OPP-004694,lead,2026-08-24,VEN-006
EVO-011087,OPP-004694,contactado,2026-08-24,VEN-006
EVO-011088,OPP-004699,lead,2026-08-24,VEN-010
EVO-011089,OPP-004707,lead,2026-08-24,VEN-010
EVO-011090,OPP-004709,lead,2026-08-24,VEN-004
EVO-011091,OPP-004710,lead,2026-08-24,VEN-001
EVO-011092,OPP-004711,lead,2026-08-24,VEN-012
EVO-011093,OPP-004719,lead,2026-08-24,VEN-006
EVO-011094,OPP-004725,lead,2026-08-24,VEN-006
EVO-011095,OPP-004726,lead,2026-08-24,VEN-009
EVO-011096,OPP-004731,lead,2026-08-24,VEN-012
EVO-011097,OPP-004664,propuesta,2026-08-25,VEN-012
