mes,region,cliente_id,perfil,categoria,subcategoria,ingreso_mxn
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1111.06
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1111.21
2026-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,1037.52
2025-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,263.24
2025-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,326.86
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,210.39
2025-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,330.08
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,321.81
2025-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,340.71
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,299.2
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,168.04
2025-10,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,283.95
2025-11,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,362.76
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,313.62
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,337.86
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,341.38
2026-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,292.34
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,358.23
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,354.26
2026-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,324.98
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,326.93
2025-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,771.25
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,656.91
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,617.81
2025-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,1088.59
2025-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,824.65
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,912.16
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,774.96
2025-10,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,766.33
2025-11,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,874.72
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,734.78
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,962.55
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,760.26
2026-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,799.3
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,759.74
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,937.09
2026-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,797.62
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,738.27
2026-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,537.98
2025-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,972.97
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1029.65
2025-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,938.85
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1001.71
2025-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,949.73
2025-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,837.35
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,976.24
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,988.73
2025-10,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,813.91
2025-11,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1019.2
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,940.59
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,972.76
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,886.1
2026-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1170.89
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1049.42
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1148.15
2026-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1081.02
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1094.85
2026-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Exportación,1044.26
2025-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1016.78
2025-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,922.07
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1132.53
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1105.82
2025-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1090.36
2025-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1100.09
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1017.79
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,835.01
2025-11,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,782.54
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1107.53
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1203.61
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1130.93
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1047.23
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1177.5
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1190.74
2026-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1303.78
2025-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,756.67
2025-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,696.08
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,780.03
2025-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,521.57
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,767.19
2025-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,760.05
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,717.83
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,741.15
2025-10,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,778.0
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,675.53
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,633.46
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,624.01
2026-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,885.21
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,764.97
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,723.19
2026-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,691.49
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,802.05
2025-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,472.27
2025-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,373.24
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,401.13
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,406.39
2025-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,412.67
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,571.2
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,451.73
2025-10,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,383.79
2025-11,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,388.09
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,469.24
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,486.72
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,444.36
2026-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,492.22
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,517.18
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,404.42
2026-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,482.94
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Promocional,451.66
2025-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,430.38
2025-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,463.29
2025-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,574.25
2025-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,454.49
2025-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,515.73
2025-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,499.48
2025-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,448.79
2025-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,444.03
2025-09,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,416.78
2025-10,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,499.54
2025-11,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,563.83
2025-12,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,555.77
2026-01,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,472.65
2026-02,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,375.18
2026-03,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,444.2
2026-04,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,472.47
2026-05,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,517.97
2026-06,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,480.71
2026-07,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,480.21
2026-08,Centro,CLI-186,VIP (alto volumen / alta frecuencia),Línea Económica,Económica Básica,540.85
2025-01,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,152.92
2025-02,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,173.07
2025-04,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,177.42
2025-06,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,187.03
2025-07,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,152.0
2025-08,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,164.21
2025-09,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,172.99
2025-10,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,191.0
2025-12,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,163.44
2026-01,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,117.04
2026-03,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,151.67
2026-04,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,154.29
2026-05,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,146.0
2026-07,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,185.45
2026-08,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,172.22
2025-01,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,278.97
2025-03,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,316.82
2025-04,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,326.39
2025-05,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,313.17
2025-09,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,324.08
2025-10,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,377.55
2025-11,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,333.81
2025-12,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,312.18
2026-01,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,360.12
2026-02,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,303.12
2026-03,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,337.29
2026-04,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,333.26
2026-05,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,315.61
2026-06,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,316.16
2026-08,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,212.67
2025-02,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,355.13
2025-04,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,352.11
2025-05,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,327.64
2025-06,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,387.07
2025-07,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,288.29
2025-08,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,328.93
2025-11,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,350.68
2025-12,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,390.49
2026-02,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,334.35
2026-03,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,419.53
2026-04,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,324.57
2026-07,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,383.83
2026-08,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Oficina,321.21
2025-01,Centro,CLI-187,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,322.84
